asset,rated_power_mw,energy_capacity_mwh,load_id,generator_id,valid_from,valid_to,state,county,postcode,latitude,longitude,load_zone,voltage_kv,import_capacity_mw,export_capacity_mw,commissioning_date,tech_type,is_co_located,co_located_type,co_located_mw,zone,owner,qse_id,qse,dme_id,dme,settlement_point_name,integrator,developer,manufacturer
Odessa SW (DGR),9.9,9.9,ODESW_LD3,ODESW_UNIT1,2024-05-01,2050-01-01,Texas,Ector,79764,31.871315,-102.3984,west,,,,2020-08-30,Battery,False,,,West,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,ODESW_RN,,,
Odessa SW (DGR),9.9,9.9,ODESW_LD3,ODESW_UNIT1,2023-10-09,2024-04-30,Texas,Ector,79764,31.871315,-102.3984,west,,,,2020-08-30,Battery,False,,,West,ENGIE,54,BROAD REACH QSE I LLC (,39,BRP INTERMEDIATECO I LLC,ODESW_RN,,,
Odessa SW (DGR),9.9,9.9,ODESW_LD3,ODESW_UNIT1,2023-09-01,2023-10-08,Texas,Ector,79764,31.871315,-102.3984,west,,,,2020-08-30,Battery,False,,,West,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,ODESW_RN,,,
Odessa SW (DGR),9.9,9.9,ODESW_LD3,ODESW_UNIT1,2023-04-26,2023-08-31,Texas,Ector,79764,31.871315,-102.3984,west,,,,2020-08-30,Battery,False,,,West,Broad Reach Power LLC,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,ODESW_RN,,,
Odessa SW (DGR),9.9,9.9,ODESW_LD3,ODESW_UNIT1,2023-03-29,2023-04-25,Texas,Ector,79764,31.871315,-102.3984,west,,,,2020-08-30,Battery,False,,,West,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,ODESW_RN,,,
Odessa SW (DGR),9.9,9.9,BRPODESA_LD1,BRPODESA_UNIT1,2020-08-30,2023-03-28,Texas,Ector,79764,31.871315,-102.3984,west,,,,2020-08-30,Battery,False,,,West,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,ODESW_RN,,,
OCI Alamo,1.0,0.25,OCI_ALM1_LD1,OCI_ALM1_ASTRO1,2016-08-11,2050-01-01,Texas,Bexar,,,,south,,,,2016-08-11,Battery,True,Solar,,South,Oci Solar Power,5,CPS ENERGY WIND,2,OCI ALAMO 1 LLC,RN_OCI_ALAMO,,,
Notrees,36.0,12.6,NWF_LD1,NWF_NBS,2013-01-01,2050-01-31,Texas,Winkler,,31.995,-102.8283,west,,,,2013-01-01,Battery,True,Wind,153.0,West,Duke Energy,26,DERIVA ENERGY SERVICES LLC,29,NOTREES WINDPOWER LP,NWF_NWF1,Younicos,Duke Energy Renewables,
North Mercedes (DGR),10.0,10.0,N_MERCED_LD1,N_MERCED_BESS,2023-12-14,2050-01-01,TX,Hidalgo,,26.230501,-97.91256,south,,,,2023-12-14,Battery,False,,,South,SMT Energy,65,TENASKA POWER SERVICES CO,41,SMT TX MANAGEMENT LLC,N_MRD_ESR_RN,FlexGen,,
North Fork,100.0,110.0,NF_BRP_LD1,NF_BRP_BES1,2024-05-01,2050-01-01,Texas,Williamson,78642,30.748955,-97.87571,south,,,,2021-10-22,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,NF_BRP_RN,,Plus Power,
North Fork,100.0,110.0,NF_BRP_LD1,NF_BRP_BES1,2023-10-09,2024-04-30,Texas,Williamson,78642,30.748955,-97.87571,south,,,,2021-10-22,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,39,BRP INTERMEDIATECO I LLC,NF_BRP_RN,,Plus Power,
North Fork,100.0,110.0,NF_BRP_LD1,NF_BRP_BES1,2023-09-01,2023-10-08,Texas,Williamson,78642,30.748955,-97.87571,south,,,,2021-10-22,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,NF_BRP_RN,,Plus Power,
North Fork,100.0,110.0,NF_BRP_LD1,NF_BRP_BES1,2023-04-26,2023-08-31,Texas,Williamson,78642,30.748955,-97.87571,south,,,,2021-10-22,Battery,False,,,South,Broad Reach Power LLC,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,NF_BRP_RN,,Plus Power,
North Fork,100.0,110.0,NF_BRP_LD1,NF_BRP_BES1,2021-10-22,2023-04-25,Texas,Williamson,78642,30.748955,-97.87571,south,,,,2021-10-22,Battery,False,,,South,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,NF_BRP_RN,,Plus Power,
North Columbia,50.0,98.0,NCO_LD1,NCO_ESS1,2022-10-05,2050-01-31,,Brazoria,77486,29.15923,-95.6626,houston,,,,2022-09-30,Battery,False,,,Coastal,Key Capture Energy,12,SHELL ENERGY NORTH AMERICA (US) LP,9,KEY CAPTURE ENERGY LLC,NCO_RN,Powin Energy,Key Capture Energy,Mitsubishi Power
North Alamo,10.0,10.0,N_ALAMO_LD1,N_ALAMO_BESS,2023-11-30,2050-01-01,Texas,Hidalgo,,26.230677,-98.11404,south,,,,2023-11-30,Battery,False,,,South,SMT Energy,65,TENASKA POWER SERVICES CO,41,SMT TX MANAGEMENT LLC,N_AL_BESS_RN,,,
Noble 2,62.5,62.5,NOBLESLR_LD2,NOBLESLR_BESS2,2022-10-12,2050-01-31,,Denton,76249,33.261505,-97.23806,north,,,,2022-10-11,Co-located battery (Solar),True,Solar,250.0,North,National Grid Renewables,15,NG RENEWABLES ENERGY SERVICES LLC,12,BT NOBLE SOLAR LLC,NOBLESLR_ALL,,,
Noble 1,62.5,62.5,NOBLESLR_LD1,NOBLESLR_BESS1,2022-10-28,2050-01-31,,Denton,76249,33.261505,-97.23806,north,,,,2022-10-27,Co-located battery (Solar),True,Solar,250.0,North,National Grid Renewables,15,NG RENEWABLES ENERGY SERVICES LLC,12,BT NOBLE SOLAR LLC,NOBLESLR_ALL,,,
Myrtle U2,74.3,119.56,MYR_LD2,MYR_BES2,2025-01-01,2050-01-01,TX,Brazoria,,29.239232,-95.39641,houston,,,,2025-02-28,Battery,True,Solar Farm,379.0,Coastal,TotalEnergies,68,TotalEnergies,42,TotalEnergies,MYR_ALL,,TotalEnergies,
Myrtle U1,74.9,124.44,MYR_LD1,MYR_BES1,2025-01-01,2050-01-01,TX,Brazoria,,29.239232,-95.39641,houston,,,,2025-02-28,Battery,True,Solar Farm,380.0,Coastal,TotalEnergies,68,TotalEnergies,42,TotalEnergies,MYR_ALL,,TotalEnergies,
Mustang Creek,71.0,107.0,MUSTNGCK_LD1,MUSTNGCK_BES1,2024-03-29,2050-01-01,Texas,Jackson,,29.11050328409419,-96.53121195670018,south,,70.5,70.5,2024-03-29,Battery,True,Solar Farm,150.0,South,Enel North America,74,ENEL TRADING NORTH AMERICA LLC,15,ENEL TRADING NORTH AMERICA LLC,MUSTNGCK_ALL,,Enel Green Power,
Mustang Bayou,9.99,19.7,MU_LD1,MU_BESS,2025-09-04,2050-01-01,Texas,Brazoria,77511,29.4744,-95.1809,houston,,9.99,9.99,2025-06-04,,False,,,Coast,On.Energy,56,Tenaska,1094,MAVERICK CLEAN ENERGY CENTER LLC,MU_RN,On.Energy,On.Energy,
Mustang Bayou,9.99,19.7,MU_LD1,MU_BESS,2025-06-04,2025-09-03,Texas,Brazoria,77511,29.4744,-95.1809,houston,,9.99,9.99,2025-06-04,,False,,,Coast,On.Energy,1106,TYR ENERGY LLC,1094,MAVERICK CLEAN ENERGY CENTER LLC,MU_RN,On.Energy,On.Energy,
Muenster,9.9,12.1,MUENSTER_LD1,MUENSTER_BESS1,2025-07-02,2050-01-01,Texas,Cooke,,33.5688,-97.3353,north,,,,2025-05-22,,False,,,North,REX Storage Holdings,1114,Tenaska,1088,REGIS MUENSTER LLC,MUENSTER_RN,,AUI Partners,
Muenster,9.9,12.1,MUENSTER_LD1,MUENSTER_BESS1,2025-05-22,2025-07-01,Texas,Cooke,,33.5688,-97.3353,north,,,,2025-05-22,,False,,,North,REX Storage Holdings,88,TYR ENERGY LLC,1088,REGIS MUENSTER LLC,MUENSTER_RN,,AUI Partners,
Moore Field,9.9,9.9,MOORE_FL_LD1,MOORE_FL_BESS1,2025-06-18,2050-01-01,Texas,Hidalgo,,26.3597,-98.3148,south,,,,2024-10-18,Battery,False,,,South,REX Storage Holdings,1114,Tenaska,62,REGIS MONTE CRISTO LLC,MOORE_FL_RN,Stem,Regis Energy Partners,
Moore Field,9.9,9.9,MOORE_FL_LD1,MOORE_FL_BESS1,2024-10-18,2025-06-17,Texas,Hidalgo,,26.3597,-98.3148,south,,,,2024-10-18,Battery,False,,,South,REX Storage Holdings,88,TYR ENERGY LLC,62,REGIS MONTE CRISTO LLC,MOORE_FL_RN,Stem,Regis Energy Partners,
Mineral Wells East (DGR),9.9,9.9,MNWLE_LD1,MNWLE_BESS,2024-02-16,2050-01-01,Texas,Palo Pinto,,32.798754,-98.06497,north,,9.9,9.9,2024-02-16,Battery,False,,,North,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,MNWL_BESS_RN,,,
Milton,9.9,13.4,,,2026-03-19,2050-01-01,Texas,Karnes,,29.057397,-97.78802,,138,,,2026-03-19,Battery,False,,,South,REX Storage Holdings,1114,Tenaska,1138,Regis Milton LLC,MILTON_RN,,Regis Energy Partners,
Midway,9.95,9.95,MIDWY_LD9,MIDWY_BESS1,2025-05-05,2050-01-01,Texas,Ector,,31.9771,-102.475,west,,,,2025-05-05,,False,,,West,Prologis,102,PROLOGIS ENERGY LLC,1087,MIDWAY BESS STATION LLC,MIDWY_RN,FlexGen,Prologis,
Mesquite,9.9,19.8,,,2026-03-05,2050-01-01,Texas,Cameron,,26.098447,-97.82261,,138,,,2026-03-05,Battery,False,,,Coastal,On.Energy,56,Tenaska,1139,BESS La Feria LLC,MESQUITE_RN,,Grenergy,
Medina Lake,9.8,13.4,,,2026-04-06,2049-12-31,Texas,Bandera,,29.612674,-98.93509,south,,,,2026-04-06,Battery,False,,,South,Regis Medina Lake LLC,1114,Tenaska,1144,Regis Medina Lake LLC,MEDILA_RN,,,
Meadow Park,9.9,23.0,,,2026-04-09,2049-12-31,,Tarrant,,32.84591,-97.22742,north,138,,,2026-04-09,Battery,False,,,North,CleanAmps,56,Tenaska,1147,Meadow Park BESS LLC,MDWPK_RN,,CleanAmps,
Mayberry 2,9.9,14.5,MAYBERRY_LD2,MAYBERRY_BESS2,2025-01-21,2050-01-01,Texas,Hidalgo,,26.1897,-98.3229,south,,,,2025-01-21,Battery,False,,,South,SMT Energy,65,TENASKA POWER SERVICES CO,75,SMT TX MANAGEMENT II LLC,MYRY_BES2_RN,FlexGen,SMT Energy,
Mayberry,10.0,10.0,MAYBERRY_LD1,MAYBERRY_BESS,2023-12-20,2050-01-01,Texas,Cameron,,26.189433,-98.32293,south,,10.0,10.0,2023-12-20,Battery,False,,,Coastal,SMT Energy,65,TENASKA POWER SERVICES CO,41,SMT TX MANAGEMENT LLC,MYRY_ESR_RN,,,
Mainland (DGR),9.9,9.9,MAINLAND_LD1,MAINLAND_BESS,2024-06-21,2050-01-01,Texas,Galveston,,29.39521,-95.04077,houston,,9.9,9.9,2024-06-21,Battery,False,,,Houston,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,MAINLAND_RN,,HEN Infrastructure,
Magnolia (DGR),9.9,9.9,MAGNO_TN_LD1,MAGNO_TN_UNIT1,2024-05-01,2050-01-01,,Galveston,77573,29.488335,-95.13395,houston,,,,2021-01-13,Battery,False,,,Houston,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,BRPMAGNO_RN,,,
Magnolia (DGR),9.9,9.9,MAGNO_TN_LD1,MAGNO_TN_UNIT1,2023-10-09,2024-04-30,,Galveston,77573,29.488335,-95.13395,houston,,,,2021-01-13,Battery,False,,,Houston,ENGIE,54,BROAD REACH QSE I LLC (,39,BRP INTERMEDIATECO I LLC,BRPMAGNO_RN,,,
Magnolia (DGR),9.9,9.9,MAGNO_TN_LD1,MAGNO_TN_UNIT1,2023-09-01,2023-10-08,,Galveston,77573,29.488335,-95.13395,houston,,,,2021-01-13,Battery,False,,,Houston,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRPMAGNO_RN,,,
Magnolia (DGR),9.9,9.9,MAGNO_TN_LD1,MAGNO_TN_UNIT1,2023-04-26,2023-08-31,,Galveston,77573,29.488335,-95.13395,houston,,,,2021-01-13,Battery,False,,,Houston,Broad Reach Power LLC,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRPMAGNO_RN,,,
Magnolia (DGR),9.9,9.9,MAGNO_TN_LD1,MAGNO_TN_UNIT1,2022-10-26,2023-04-25,,Galveston,77573,29.488335,-95.13395,houston,,,,2021-01-13,Battery,False,,,Houston,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRPMAGNO_RN,,,
Magnolia (DGR),9.9,9.9,BRPMAGNO_LD1,BRPMAGNO_UNIT1,2021-01-13,2022-10-25,,Galveston,77573,29.488335,-95.13395,houston,,,,2021-01-13,Battery,False,,,Houston,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRPMAGNO_RN,,,
Madero Grid 2,100.0,273.0,MADERO_LD2,MADERO_UNIT2,2024-04-17,2050-01-01,Texas,Hidalgo,,26.166944,-98.325,south,,,,2023-03-17,Battery,False,,,South,Eolian,23,TENASKA POWER SERVICES CO,30,MADERO GRID LLC,MADERO_RN,Wartsila,Able Grid Energy Solutions,
Madero Grid 2,100.0,273.0,MADERO_LD2,MADERO_UNIT2,2023-03-17,2024-04-16,Texas,Hidalgo,,26.166944,-98.325,south,,,,2023-03-17,Battery,False,,,South,Eolian,51,ENGIE ENERGY MARKETING NA INC,30,MADERO GRID LLC,MADERO_RN,Wartsila,Able Grid Energy Solutions,
Madero Grid 1,100.0,273.0,MADERO_LD1,MADERO_UNIT1,2024-04-17,2050-01-01,Texas,Hidalgo,,26.169846,-98.32979,south,,,,2023-03-17,Battery,False,,,South,Eolian,23,TENASKA POWER SERVICES CO,30,MADERO GRID LLC,MADERO_RN,Wartsila,Able Grid Energy Solutions,
Madero Grid 1,100.0,273.0,MADERO_LD1,MADERO_UNIT1,2023-03-17,2024-04-16,Texas,Hidalgo,,26.169846,-98.32979,south,,,,2023-03-17,Battery,False,,,South,Eolian,50,MADERO GRID LLC,30,MADERO GRID LLC,MADERO_RN,Wartsila,Able Grid Energy Solutions,
Lyssy,9.9,13.5,,,2026-02-20,2050-01-01,Texas,Wilson,,28.894339,-98.12413,,69,,,2026-02-20,,False,,,South,REX Storage Holdings,1114,Tenaska,1129,REGIS LYSSY LLC,LYSSY_RN,Stem,Regis Energy Partners,
Lufkin South (DGR),9.9,9.9,LFSTH_LD1,LFSTH_BESS,2024-02-21,2050-01-01,Texas,Angelina,,31.291983,-94.72424,north,,9.9,9.899997,2024-02-21,Battery,False,,,North,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),32,HEN INFRASTRUCTURE LLC 1,LFSTH_RN,,,
Lucky Bluff,100.0,197.0,LUCKYBLU_LD1,LUCKYBLU_UNIT1,2026-04-01,2049-12-31,Texas,Erath,,32.1342,-98.275519,north,138,,,2025-12-24,Battery,False,,,North,Brookfield Renewable,1154,Brookfield Renewable Trading and Marketing,1122,LUCKY BLUFF BESS LLC,LUCKYBLU_RN,Tesla,Brookfield Renewable,CATL
Lucky Bluff,100.0,197.0,LUCKYBLU_LD1,LUCKYBLU_UNIT1,2025-12-24,2026-03-31,Texas,Erath,,32.1342,-98.275519,north,138,,,2025-12-24,Battery,False,,,North,Brookfield Renewable,1142,Brookfield Renewable Trading and Marketing,1122,LUCKY BLUFF BESS LLC,LUCKYBLU_RN,Tesla,Brookfield Renewable,CATL
Lower Rio,60.0,120.0,LOWR_ESS_LD1,LOWR_ESS_BESS1,2026-02-25,2050-01-01,Texas,Hidalgo,,26.206944,-98.05889,south,,,,2025-08-12,Battery,False,,,South,Ormat,64,BOSTON ENERGY TRADING AND MARKETING LLC,1105,VESI 38 LLC (DME),LOWR_ESS_RN,,,
Lower Rio,60.0,120.0,LOWR_ESS_LD1,LOWR_ESS_BESS1,2025-08-12,2026-02-24,Texas,Hidalgo,,26.206944,-98.05889,south,,,,2025-08-12,Battery,False,,,South,Ormat,1123,UMBRA ASSET MANAGEMENT LLC (QSE),1105,VESI 38 LLC (DME),LOWR_ESS_RN,,,
Los Fresnos (DGR),10.0,10.0,L_FRESNO_LD2,L_FRESNO_BESS,2023-11-30,2050-01-01,TX,Cameron,,26.074676,-97.52318,south,,,,2023-11-30,Battery,False,,,Coastal,SMT Energy,65,TENASKA POWER SERVICES CO,41,SMT TX MANAGEMENT LLC,L_FRE_ESR_RN,,,
Lopeno (DGR),9.9,10.0,LOPENO_LD1,LOPENO_UNIT1,2024-05-01,2050-01-01,,Zapata,78564,26.687614,-99.10942,south,,,,2022-02-02,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,BRP_LOP1_RN,,,
Lopeno (DGR),9.9,10.0,LOPENO_LD1,LOPENO_UNIT1,2023-10-09,2024-04-30,,Zapata,78564,26.687614,-99.10942,south,,,,2022-02-02,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,39,BRP INTERMEDIATECO I LLC,BRP_LOP1_RN,,,
Lopeno (DGR),9.9,10.0,LOPENO_LD1,LOPENO_UNIT1,2023-09-28,2023-10-08,,Zapata,78564,26.687614,-99.10942,south,,,,2022-02-02,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_LOP1_RN,,,
Lopeno (DGR),9.9,10.0,BRP_LOP1_LD1,BRP_LOP1_UNIT1,2023-09-01,2023-09-27,,Zapata,78564,26.687614,-99.10942,south,,,,2022-02-02,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_LOP1_RN,,,
Lopeno (DGR),9.9,10.0,BRP_LOP1_LD1,BRP_LOP1_UNIT1,2023-04-26,2023-08-31,,Zapata,78564,26.687614,-99.10942,south,,,,2022-02-02,Battery,False,,,South,Broad Reach Power LLC,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_LOP1_RN,,,
Lopeno (DGR),9.9,10.0,BRP_LOP1_LD1,BRP_LOP1_UNIT1,2022-02-02,2023-04-25,,Zapata,78564,26.687614,-99.10942,south,,,,2022-02-02,Battery,False,,,South,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRP_LOP1_RN,,,
Loop 463 (DGR),9.9,10.0,L_463S_LD1,L_463S_UNIT1,2024-05-01,2050-01-01,Texas,Victoria,77905,28.816475,-97.07487,south,,,,2021-09-02,Battery,False,,,South,ENGIE,77,ENGIE ENERGY MARKETING NA INC,53,ENGIE,BRP_LOOP_RN,,,
Loop 463 (DGR),9.9,10.0,L_463S_LD1,L_463S_UNIT1,2023-10-09,2024-04-30,Texas,Victoria,77905,28.816475,-97.07487,south,,,,2021-09-02,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,39,BRP INTERMEDIATECO I LLC,BRP_LOOP_RN,,,
Loop 463 (DGR),9.9,10.0,L_463S_LD1,L_463S_UNIT1,2023-09-01,2023-10-08,Texas,Victoria,77905,28.816475,-97.07487,south,,,,2021-09-02,Battery,False,,,South,ENGIE,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_LOOP_RN,,,
Loop 463 (DGR),9.9,10.0,L_463S_LD1,L_463S_UNIT1,2023-04-26,2023-08-31,Texas,Victoria,77905,28.816475,-97.07487,south,,,,2021-09-02,Battery,False,,,South,Broad Reach Power LLC,54,BROAD REACH QSE I LLC (,4,BRP INTERMEDIATECO I LLC,BRP_LOOP_RN,,,
Loop 463 (DGR),9.9,10.0,L_463S_LD1,L_463S_UNIT1,2023-03-08,2023-04-25,Texas,Victoria,77905,28.816475,-97.07487,south,,,,2021-09-02,Battery,False,,,South,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRP_LOOP_RN,,,
Loop 463 (DGR),9.9,10.0,BRP_4631_LD1,BRP_4631_UNIT1,2021-09-02,2023-03-07,Texas,Victoria,77905,28.816475,-97.07487,south,,,,2021-09-02,Battery,False,,,South,Broad Reach Power LLC,7,BROAD REACH QSE,4,BRP INTERMEDIATECO I LLC,BRP_LOOP_RN,,,
Longbow,174.0,348.0,LON_LD1,LON_BES1,2025-05-14,2050-01-01,Texas,Brazoria,,29.291607,-95.30289,houston,138,,,2025-05-14,Battery,True,Solar,78.0,Coastal,Tokyo Gas America,56,Tenaska,1092,LONGBOW BESS LLC,LON_RN1,,Tokyo Gas America,
Lonestar,9.95,9.9,LONESTAR_LD9,LONESTAR_BESS,2022-12-01,2050-01-01,Texas,Ward,79777,31.594864,-103.2498,west,,,,2022-08-25,Battery,False,,,West,Hunt Energy Network,49,HEN POWER MARKETING LLC (SQ1),13,HEN INFRASTRUCTURE LLC,LONESTAR_RN,,,
